customerId,purchaseDate,categorySet,itemIdSet,itemNameSet,season,seasonLabel,isHoliday,isFestival,timeSlot,timeSlotLabel,monthPartLabel,weekOfMonth,embedded_cat,basket_category_embedding
23523,29-05-25,"{Pantry-Rice, Household-Cleaning, Fish-Fresh, Protein-Egg}","{2030, 2364, 13921, 13352}","{Pran Aromatic Rice-2kg, Rok Tiles & Bathroom- 1000ml, Rui Fish-M-(MNK), Queens Egg Bread- 125g}",Summer,2,0,0,Afternoon,3,3,5,"[185.498969, -96.678524, 67.817708, -61.534461, 63.101885, -114.078194, 6.236452, -16.628138]","[30.735283, -0.72094, 0.858426, 0.756717, -0.292096, 1.033355, -0.285241, 0.645138]"
23458,29-05-25,"{Pantry-Oils, Bakery-Bread, Pantry-Rice, Beverage-Juice, Beverage-Carbonated}","{32441, 13348, 952, 2043, 3191, 22260}","{Ela vista pomace olive oil 250 ml, Pandan Kaya Bread- 225g, Chashi Aroma.Chinigura Rice-2kg, Rupchanda Soyabean-5Ltr, Frooto Mango Juice-500ml, Pepsi (Diet) 600ml}",Summer,2,0,0,Afternoon,3,3,5,"[150.781334, -159.457793, 110.361924, -107.37589, -33.228817, 90.586142, -42.312346, -133.907242]","[31.848883, -0.92111, 0.810071, 0.009293, 0.338658, -0.614276, -0.430417, 0.067084]"
23402,29-05-25,"{Veg-Cooking, Pantry-Rice, Beverage-Hot, Protein-Egg, Dairy-Other}","{14821, 14843, 952, 6815, 13352, 7196}","{Green Pumpkin-pc, Cucumber Deshi (kg), Chashi Aroma.Chinigura Rice-2kg, Horlicks - 500gm Jar, Queens Egg Bread- 125g, Austogram Mozzarella Cheese-250gm}",Summer,2,0,0,Afternoon,3,3,5,"[197.36814, -173.793408, 57.088037, -10.890808, 66.95132, -66.777534, -8.959693, 36.025448]","[31.303629, -1.453143, -0.023568, -0.032404, -0.347926, -0.465214, 0.170503, 0.261638]"
23546,29-05-25,"{Beverage-Carbonated, Pantry-Oils, Meat-Processed, Veg-Cooking, Instant-Food, Dry-Fruits, Personal-Care-Cosmetics}","{22235, 2038, 4861, 14983, 26536, 12963, 16230}","{Coca Cola-2.25Lt(Pet), Teer Soya Oil 2Lt(Bottle), Kurkure Style Spicy Chicken-80gm, Cauliflower(B)-Pc, Knorr Soup-24gm, White Kazu Badam-50g, Polar Ice-Cream Kheer-1Ltr}",Summer,2,0,0,Evening,4,3,5,"[196.641513, -34.821585, 150.700001, 0.236743, -59.506285, 35.407275, -51.570094, -1.153746]","[28.197115, 0.098591, 0.373133, -0.212004, -0.676825, -1.030949, 0.07343, -0.123174]"
23506,29-05-25,"{Instant-Food, Other, Snacks-General, Beverage-Carbonated, Chocolates-Sweets}","{26634, 545, 4845, 22241, 1201}","{Prince Egg Noodles 300gm, Golden Raisin (Kismis)-200gm, Sun Chips Tomato Tango 38g, Kinley Club Soda -600ml, Fruits Skittles Cho -45g}",Summer,2,0,0,Evening,4,3,5,"[211.54895, -109.000385, 48.159965, 14.907733, -29.208228, 90.628126, -57.176644, -11.013938]","[28.318576, -0.049149, -0.019964, -0.134944, -0.252297, 0.049224, 0.250369, -0.302713]"
23527,29-05-25,"{Clothing-Casual, Personal-Care-Cosmetics, Personal-Care-Bath}","{32223, 551, 27353, 25571, 3787}","{Anita Ind ONN Vest- NF 221(4/23), Cumin Powder-100gm, Nivea Body Spray Fresh Natural - 150ml, Lifebuoy Liquid Total Hand Wash-170ml, Rose Water-180ml}",Summer,2,0,0,Evening,4,3,5,"[273.412197, 124.092289, -80.349252, -151.295718, -49.709098, -39.637439, -9.03327, -21.190713]","[27.233943, 0.093321, 0.043402, -0.052084, 0.138263, 0.01472, -0.269369, -0.442516]"
23398,29-05-25,"{Personal-Care-Sanitary, Personal-Care-Hair, Pantry-Flour, Snacks-General, Clothing-Traditional}","{30743, 4265, 30627, 4965, 31849}","{Senora S.Nap Eco(Belt)-15s Pad, Treseme C. Smooth Shampoo -340ml, Bashundhara Atta-2kg, Poppers Corn-Coco Chips-25gm, RF Fotua-064}",Summer,2,0,0,Evening,4,3,5,"[274.264206, -10.582034, -28.288969, -37.53098, 20.860439, -23.408585, 31.978746, -11.360317]","[27.834481, -0.157013, -0.191445, 0.320869, -0.484075, 0.510379, 0.127969, -0.783109]"
23572,29-05-25,"{Snacks-General, Chocolates-Sweets, Beverage-Juice}","{7510, 4842, 1217, 4846, 3190, 1709}","{Bisk Club Potata Biscuit- 100g, Sun Chips Wasabi-35g, Chupa Chups lolipop, Sun Chips Garlic & Chili 38g, Pran Mango Junior-125ml, Ginnou Wrapper Chocolate Box -44gm}",Summer,2,0,0,Evening,4,3,5,"[190.073483, -252.91952, -14.948837, -62.936993, 8.806691, 106.07548, 37.094638, -99.331321]","[30.473411, -0.306257, -0.73398, -0.030509, -0.470016, 0.017949, -0.349446, 0.277787]"
23571,29-05-25,"{Desserts-Traditional, Pickle, Dry-Fruits, Bakery-Bread}","{12637, 1189, 12963, 16240}","{Ramisa-Nakshi Pitha Box-4 Pcs, Prince Mango Pickle(400gm), White Kazu Badam-50g, Polar Cake - 1Ltr}",Summer,2,0,0,Evening,4,3,5,"[258.459483, 55.860478, 49.265895, 25.348495, 13.764611, 51.700438, -11.737827, -22.563257]","[25.784025, 0.18088, -0.155217, 0.001319, 0.577944, -0.027663, -0.548808, -0.326425]"
23408,29-05-25,"{Dairy-Milk, Bakery-Bread, Household-Kitchen, Meat-Processed}","{3952, 13348, 13786, 129, 13647}","{Pran UHT Milk-200ml, Pandan Kaya Bread- 225g, C.N Plain Paratha 20pcs-1300gm, Vim Bar Lemon-125gm, Chicken Spring Roll - 250gm}",Summer,2,0,0,Evening,4,3,5,"[258.629618, -106.172574, -38.360253, 18.123651, 34.024047, 28.33159, -13.708621, -20.856401]","[27.647685, -0.133963, -0.058799, 0.312691, 0.344966, -0.299111, -6.2e-05, -0.381678]"
23569,29-05-25,"{Personal-Care-Sanitary, Beverage-Carbonated, Pantry-DryFood}","{30743, 22258, 31328, 22237}","{Senora S.Nap Eco(Belt)-15s Pad, Pepsi 600ml, Prince Lacha Samai-200g(Pkt), Coca Cola-600ml(Pet)}",Summer,2,0,0,Night,5,3,5,"[235.661341, -78.566341, -50.531179, 40.01406, -0.472517, -6.56467, -127.292026, -18.322849]","[28.664553, 0.32041, 1.028982, 0.09513, -0.121718, -0.561944, 0.171681, -0.965987]"
23476,29-05-25,"{Bakery-Bread, Dairy-Other, Veg-Cooking, Beverage-Juice}","{13654, 25437, 15104, 2915}","{Quality Premiun Paratha 10Pcs-650g, Aarong Butter Salted-100gm, Bomby Chilli-5Pcs, P.Drinko Float Lichi Drink-250ml}",Summer,2,0,0,Night,5,3,5,"[221.770792, -230.404763, 54.031164, -25.680682, -11.432274, 24.608639, -36.087904, -31.501901]","[31.145637, -0.395755, -0.778903, -0.496702, -0.118398, -1.38096, -0.864026, 0.392337]"
23560,29-05-25,"{Meat-Fresh, Pantry-Rice, Pantry-Oils, Beverage-Juice, Meat-Processed}","{13793, 976, 2038, 2043, 14978, 3191, 12625, 13989, 4861, 12655}","{C.N Chicken Nuggets-250gm, Lata Rice-KG, Teer Soya Oil 2Lt(Bottle), Rupchanda Soyabean-5Ltr, Chicken (B-Skin Less), Frooto Mango Juice-500ml, Ramisa-Fried Chira Oil Pkt-200gm, Beef Without Bone Special, Kurkure Style Spicy Chicken-80gm, Ramisa Nut(Oil)-200gm}",Summer,2,0,0,Night,5,3,5,"[106.937539, -93.623162, 188.807699, -139.561348, 14.813756, 22.212823, 55.374173, -78.144917]","[30.928396, -0.717475, -0.251853, 0.797202, 0.43178, -0.321164, -0.084945, 0.501074]"
23459,29-05-25,"{Bakery-Bread, Clothing-Accessories, Spices-Cooking}","{16240, 32269, 878}","{Polar Cake - 1Ltr, Gopal Ind Like Me Bra S-38 (4/23), Radhuni Spices (Corinder)-100gm}",Summer,2,0,0,Night,5,3,5,"[147.051498, -132.041487, -5.318453, -175.684676, 140.384487, 130.268218, -66.900105, 29.170483]","[30.8814, -0.827345, -1.021159, -1.892772, 0.332597, 0.442988, -0.966419, 0.279286]"
23524,29-05-25,"{Pantry-DryFood, Chocolates-Sweets, Dairy-Other, Meat-Processed, Personal-Care-Hair}","{25474, 1217, 3858, 7182, 4861, 32480}","{Lassa Special Semai-500g(Pkt), Chupa Chups lolipop, Pran Sweetened Yogurt-100gm, Aarong Cheese - 100gm, Kurkure Style Spicy Chicken-80gm, Sunsilk Black Shine Shampoo-330ml}",Summer,2,0,0,Night,5,3,5,"[253.91607, -23.432745, -43.431736, 41.494926, 67.589538, -2.84493, -40.333921, 28.706042]","[27.099321, 0.275692, 0.062829, 0.092531, 0.054214, 0.077282, 0.608657, -0.04204]"
23405,30-05-25,"{Beverage-Juice, Bakery-Bread, Fish-Fresh, Pantry-Rice, Dairy-Other, Dairy-Milk, Meat-Fresh}","{3179, 27, 13958, 2030, 25437, 3952, 3831, 13802}","{Starship Mango Juice 250ml pack, Pran Toast-250g, Shrimp Fish Bagda, Pran Aromatic Rice-2kg, Aarong Butter Salted-100gm, Pran UHT Milk-200ml, Milk Vita Liquid Milk-1Ltr, Chicken (Deshi)}",Summer,2,1,0,Morning,1,3,5,"[160.169122, -196.085567, 92.372074, -94.008308, 29.508622, -6.33372, 27.393621, -15.651362]","[31.76465, -0.597693, -0.499826, 0.740022, 0.225818, 0.259574, -0.208641, 0.789116]"
23494,30-05-25,"{Chocolates-Sweets, Household-Utility, Pantry-Rice, Dairy-Milk, Fish-Fresh}","{1374, 30640, 976, 3952, 13901}","{Nestle Kitkat Chocolate- 41.5g, Pure it Micro Fiber Mesh, Lata Rice-KG, Pran UHT Milk-200ml, Katol Fish (Small)-(MNK)}",Summer,2,1,0,Morning,1,3,5,"[159.334639, -136.493084, 68.04934, -33.955866, 72.072791, -39.286263, -10.383642, 16.2121]","[29.813524, -0.648509, 0.549396, 0.615453, -0.033532, 0.642371, 0.366772, 0.689089]"
23579,30-05-25,"{Personal-Care-Cosmetics, Personal-Care-Hair, Pantry-Rice, Personal-Care-Bath, Personal-Care-Oral, Pantry-Pulses, Fish-Fresh, Fruits-Fresh}","{292, 4122, 2030, 32468, 4889, 12664, 13922, 14984}","{Super White Powder-1000g, Clear Complete Active Care Shampoo-330ml, Pran Aromatic Rice-2kg, Lifebuoy Care Hand Wash-200ml, Closeup Green-100gm, Ramisa Dal Vaja-200g, Rui Fish (S1)-(MNK), Lemon Elachi-Pc}",Summer,2,1,0,Afternoon,3,3,5,"[201.015185, 77.353223, 75.578179, -63.500573, 23.887571, -49.91666, -22.461085, -1.500439]","[27.928745, -0.272512, 0.490128, 0.497702, -0.068231, 0.342913, -0.395089, 0.370661]"
23565,30-05-25,"{Meat-Fresh, Fish-Fresh, Spices-Cooking, Personal-Care-Oral}","{13985, 13917, 13802, 12823, 13922, 453, 4889}","{Cow Lever-K, Rui Fish (XL)-(HB), Chicken (Deshi), Jafran, Rui Fish (S1)-(MNK), Saad Testy Bit Salt-100gm, Closeup Green-100gm}",Summer,2,1,0,Afternoon,3,3,5,"[69.862075, -121.797666, 192.170462, -150.436923, 34.763724, -78.054005, -18.063301, 49.405644]","[31.21855, 0.248461, -1.470163, -0.332039, 0.069054, 0.98813, 0.314398, 0.732212]"
23530,30-05-25,"{Pantry-Rice, Spices-Cooking, Pantry-Oils, Snacks-General, Meat-Fresh}","{952, 704, 2038, 7510, 13985, 32441}","{Chashi Aroma.Chinigura Rice-2kg, Radhuni Spices Cumin-200gm, Teer Soya Oil 2Lt(Bottle), Bisk Club Potata Biscuit- 100g, Cow Lever-K, Ela vista pomace olive oil 250 ml}",Summer,2,1,0,Afternoon,3,3,5,"[45.768308, -176.693104, 207.61285, -162.736149, 100.564932, 16.606352, 14.182512, -65.770444]","[33.041491, -1.53933, -1.152371, -0.023635, -0.390116, 0.841228, 0.214624, -0.375983]"
23569,30-05-25,"{Desserts-Traditional, Pantry-DryFood}","{445, 31328, 25474}","{Savory Haleem Mix-200gm, Prince Lacha Samai-200g(Pkt), Lassa Special Semai-500g(Pkt)}",Summer,2,1,0,Afternoon,3,3,5,"[242.538465, 38.684384, -35.360344, -0.94263, 16.203108, -25.161059, -70.355826, 52.692123]","[26.08561, 0.530642, 0.408868, 0.532501, -0.311164, 0.242193, 0.091611, -0.921521]"
23488,30-05-25,"{Meat-Fresh, Pantry-Rice, Pantry-Oils, Household-Tissue, Dairy-Milk, Beverage-Carbonated}","{13985, 2030, 2038, 24707, 3952, 2043, 22260}","{Cow Lever-K, Pran Aromatic Rice-2kg, Teer Soya Oil 2Lt(Bottle), Bashu. Toilet Tissue (White), Pran UHT Milk-200ml, Rupchanda Soyabean-5Ltr, Pepsi (Diet) 600ml}",Summer,2,1,0,Afternoon,3,3,5,"[133.779627, -129.46948, 169.916172, -55.803409, -8.569979, 28.042448, -0.333693, -36.477389]","[30.881911, -0.72392, 0.081519, 0.697038, 0.221297, -0.346694, 0.888026, -0.06765]"
23409,30-05-25,"{Fish-Fresh, Pantry-Rice, Veg-Cooking, Meat-Fresh, Personal-Care-Sanitary, Beverage-Carbonated, Pantry-Pulses}","{13917, 2030, 14815, 13986, 14964, 30745, 952, 976, 22260, 12664}","{Rui Fish (XL)-(HB), Pran Aromatic Rice-2kg, Tomato L.C(kg), Cow Stomach-K, Green Papaya(kg), Senora Confidence-16Pads, Chashi Aroma.Chinigura Rice-2kg, Lata Rice-KG, Pepsi (Diet) 600ml, Ramisa Dal Vaja-200g}",Summer,2,1,0,Afternoon,3,3,5,"[139.455807, -150.926913, 142.592647, -45.829547, 14.926466, -86.630398, -28.025747, 8.578145]","[31.35082, -0.40983, -0.187237, 0.628265, 0.10478, -0.343482, -0.051654, 0.272413]"
23510,30-05-25,"{Pantry-Pulses, Pantry-Rice, Dairy-Milk, Fish-Fresh, Pantry-Oils, Beverage-Hot}","{12664, 952, 3952, 2030, 13921, 12655, 26888, 488, 3831}","{Ramisa Dal Vaja-200g, Chashi Aroma.Chinigura Rice-2kg, Pran UHT Milk-200ml, Pran Aromatic Rice-2kg, Rui Fish-M-(MNK), Ramisa Nut(Oil)-200gm, Nescafe Classic Jar-50g, Bacha Boot Pulse 1Kg, Milk Vita Liquid Milk-1Ltr}",Summer,2,1,0,Evening,4,3,5,"[159.055933, -215.242049, 82.529116, -8.759587, 34.102705, -48.488487, 29.026632, -10.699482]","[31.05189, -0.420792, 0.622532, 0.494541, -0.53218, 0.483907, 0.395488, 0.416172]"
23548,30-05-25,"{Beverage-Juice, Meat-Fresh, Spices-Cooking, Pantry-Rice, Household-Laundry, Beverage-Carbonated, Snacks-General}","{3179, 13793, 782, 2030, 133, 42961, 22234, 13620}","{Starship Mango Juice 250ml pack, C.N Chicken Nuggets-250gm, Panch Foron-100g, Pran Aromatic Rice-2kg, Rin Advanced-500gm, Dolphin Nata de Coco Drink (All)-270gm, Sprite-1.25 Lt(Pet), AG Vegetable Spring Roll-400g}",Summer,2,1,0,Evening,4,3,5,"[84.053776, -111.777329, 147.055291, -147.579214, 36.831988, 32.361514, 12.866316, -70.109689]","[31.289743, -0.937076, -0.402883, -0.25787, 0.370092, 0.269587, -0.402664, -0.088445]"
23580,30-05-25,"{Instant-Food, Snacks-General, Chocolates-Sweets}","{26536, 4845, 13846, 1704}","{Knorr Soup-24gm, Sun Chips Tomato Tango 38g, Beef Samusa, Cho Cup Strawberry Cup -40g}",Summer,2,1,0,Night,5,3,5,"[228.33644, -175.093167, -3.190334, -31.333567, 15.00218, 103.746599, -38.134552, 21.28539]","[29.060526, -0.382865, -0.85803, 0.237281, -0.845042, 0.734904, 0.21965, -0.144209]"
23440,30-05-25,"{Pantry-Rice, Pantry-Oils, Personal-Care-Bath, Dry-Fruits, Veg-Cooking, Personal-Care-Hair}","{2030, 2043, 26430, 12674, 15104, 4355, 125}","{Pran Aromatic Rice-2kg, Rupchanda Soyabean-5Ltr, G.Men Turbo B Face Wash-100ml, Ramisa Sweet Munakka-200gm, Bomby Chilli-5Pcs, H&S Shampoo+Con. Smooth&Silky 2in1-650ml, Wheel Laundry Soap 125g}",Summer,2,1,0,Night,5,3,5,"[169.34298, 11.700969, 157.70757, -43.951727, 14.878496, -43.797781, -57.331551, -21.428075]","[29.242944, -0.8164, 0.299504, 0.130401, -0.289818, -0.48086, -0.176163, -0.37272]"
23453,30-05-25,"{Household-Kitchen, Snacks-General, Personal-Care-Hair, Beverage-Juice, Pantry-Sweeteners}","{13, 12778, 4259, 3179, 15180}","{Lemon Bright Dish Wash 250ml B2 G1, Muslim Jhinuk-200g, Sunsilk G.Tea & W.Lilly F Shampoo-375ml, Starship Mango Juice 250ml pack, Akher Sugar -1kg}",Summer,2,1,0,Night,5,3,5,"[233.503303, -25.488481, 26.66139, -61.712549, -35.65369, 8.31137, 30.564107, -67.878814]","[28.169788, -0.132094, -0.085329, 0.035298, -0.254318, 0.062721, -0.455731, 0.103256]"
23586,30-05-25,"{Pantry-Flour, Pantry-Grains, Dairy-Other, Beverage-Juice, Household-Tissue, Beverage-Hot, Bakery-Bread}","{30788, 12822, 3858, 3191, 24707, 6815, 13348, 30627}","{Teer Atta 2kg, Barley For Eating-400gm, Pran Sweetened Yogurt-100gm, Frooto Mango Juice-500ml, Bashu. Toilet Tissue (White), Horlicks - 500gm Jar, Pandan Kaya Bread- 225g, Bashundhara Atta-2kg}",Summer,2,1,0,Night,5,3,5,"[251.755755, -89.66475, -17.377577, -11.278406, -5.844928, 1.361119, 24.162869, -53.46355]","[27.960276, 0.119108, -0.043405, -0.082908, 0.160643, -0.181017, -0.260087, 0.372208]"
23507,30-05-25,"{Instant-Food, Snacks-General, Pantry-Rice, Beverage-Juice, Pantry-Oils, Fish-Fresh, Veg-Cooking, Meat-Fresh}","{26615, 12778, 976, 2915, 12625, 13901, 6848, 13793}","{Maggi 2min Masala-248g (Jumbo), Muslim Jhinuk-200g, Lata Rice-KG, P.Drinko Float Lichi Drink-250ml, Ramisa-Fried Chira Oil Pkt-200gm, Katol Fish (Small)-(MNK), Garlic China Big-(kg), C.N Chicken Nuggets-250gm}",Summer,2,1,0,Night,5,3,5,"[121.678609, -189.59987, 203.532969, -93.724528, -12.951609, -13.523457, 14.436796, -12.246696]","[31.844212, -0.527328, -0.562038, 0.595778, -0.718562, -0.0413, -0.343937, 0.3126]"
23455,30-05-25,"{Meat-Fresh, Pantry-Sweeteners, Pantry-Rice, Beverage-Carbonated, Veg-Cooking, Pantry-DryFood, Pantry-Oils}","{13988, 15180, 15262, 952, 22237, 14821, 14978, 25474, 12655}","{Beef Bone Full, Akher Sugar -1kg, Cow Brain-K, Chashi Aroma.Chinigura Rice-2kg, Coca Cola-600ml(Pet), Green Pumpkin-pc, Chicken (B-Skin Less), Lassa Special Semai-500g(Pkt), Ramisa Nut(Oil)-200gm}",Summer,2,1,0,Night,5,3,5,"[131.850156, -117.177107, 161.23896, -76.298609, -24.36308, -33.925994, -41.349966, -14.438851]","[30.893797, -0.557921, -0.071332, 0.443744, -0.06307, -0.776936, 0.332502, -0.401724]"
23408,31-05-25,"{Pantry-Oils, Spices-Cooking, Clothing-Accessories, Spices-MeatSpecial, Meat-Fresh}","{2043, 4840, 31928, 762, 13986}","{Rupchanda Soyabean-5Ltr, Sun Chips Mix Masala-35gm, Chowa Gamsa-521, Maggi Saad -E -Magic S Mix-48g, Cow Stomach-K}",Summer,2,1,0,Morning,1,3,5,"[102.351183, -114.954002, 143.037977, -127.27648, 53.286262, 56.053521, 15.026566, 19.700323]","[30.058713, -0.111451, -1.174704, -0.684932, -0.117101, 0.304897, 0.383698, 0.418128]"
23464,31-05-25,"{Dairy-Milk, Pantry-Pulses, Personal-Care-Bath, Beverage-Hot, Personal-Care-Sanitary}","{3831, 487, 25524, 6815, 30745}","{Milk Vita Liquid Milk-1Ltr, Prince Dubli Pulse-1kg, Dettol Handwash Aloe Vera - 200ml, Horlicks - 500gm Jar, Senora Confidence-16Pads}",Summer,2,1,0,Morning,1,3,5,"[258.918266, -110.205966, -88.640367, 28.824907, 30.136725, -44.274045, -19.374752, 13.73183]","[28.325441, 0.088767, 0.047027, 0.069062, 0.047964, 0.062578, -0.001702, -0.127425]"
23457,31-05-25,"{Protein-Egg, Desserts-Traditional, Dry-Fruits, Clothing-Accessories}","{13352, 445, 12674, 32269}","{Queens Egg Bread- 125g, Savory Haleem Mix-200gm, Ramisa Sweet Munakka-200gm, Gopal Ind Like Me Bra S-38 (4/23)}",Summer,2,1,0,Morning,1,3,5,"[275.666617, 18.753146, 8.843573, 0.454182, 21.59296, 71.198514, 12.675795, 72.575507]","[26.773158, -0.014738, 0.064673, -0.071083, -0.206733, -0.015726, -0.18002, 0.655551]"
23494,31-05-25,"{Beverage-Carbonated, Fish-Fresh, Bakery-Bread, Veg-Cooking, Snacks-General, Meat-Fresh, Chocolates-Sweets, Pantry-Oils}","{22251, 13958, 43017, 6857, 7514, 15262, 1374, 14045, 2038}","{Mountan Dew-250ml Can, Shrimp Fish Bagda, Doughtnut Sugar Bread-200gm, Potato Deshi New-1kg, Belleame Cremo Biscuit- 90g, Cow Brain-K, Nestle Kitkat Chocolate- 41.5g, Pabda Fish (Big), Teer Soya Oil 2Lt(Bottle)}",Summer,2,1,0,Morning,1,3,5,"[155.889583, -261.057504, 132.795555, -17.246655, -40.234665, 5.92962, -24.364309, -17.7826]","[31.471068, 0.169066, -0.893556, 0.226996, -0.572706, -0.296508, 0.178634, -0.229032]"
23486,31-05-25,"{Dairy-Other, Clothing-Accessories, Pantry-Rice, Fish-Fresh, Spices-Cooking}","{7182, 32269, 976, 14046, 604}","{Aarong Cheese - 100gm, Gopal Ind Like Me Bra S-38 (4/23), Lata Rice-KG, Gulsha Fish(Small)-(HB), Cassia Leaf-100gm (Tespata)}",Summer,2,1,0,Afternoon,3,3,5,"[114.083749, -122.425824, 103.398145, -130.415852, 126.312496, -22.380365, -27.519419, 37.341942]","[31.828618, -1.268215, 0.100854, -0.724895, -0.385855, 1.139218, 0.138478, 1.192279]"
23510,31-05-25,"{Pantry-Pulses, Pantry-Rice, Dairy-Milk, Fish-Fresh, Pantry-Oils, Beverage-Hot}","{12664, 952, 3952, 2030, 13921, 12655, 26888, 488, 3831}","{Ramisa Dal Vaja-200g, Chashi Aroma.Chinigura Rice-2kg, Pran UHT Milk-200ml, Pran Aromatic Rice-2kg, Rui Fish-M-(MNK), Ramisa Nut(Oil)-200gm, Nescafe Classic Jar-50g, Bacha Boot Pulse 1Kg, Milk Vita Liquid Milk-1Ltr}",Summer,2,1,0,Afternoon,3,3,5,"[159.055933, -215.242049, 82.529116, -8.759587, 34.102705, -48.488487, 29.026632, -10.699482]","[31.05189, -0.420792, 0.622532, 0.494541, -0.53218, 0.483907, 0.395488, 0.416172]"
23402,31-05-25,"{Spices-MeatSpecial, Pantry-Rice, Pantry-Pulses, Veg-Cooking, Fish-Fresh, Spices-Cooking, Dry-Fruits, Meat-Fresh}","{762, 2030, 487, 14975, 13922, 891, 12963, 13802}","{Maggi Saad -E -Magic S Mix-48g, Pran Aromatic Rice-2kg, Prince Dubli Pulse-1kg, Capsicum Yellow(kg), Rui Fish (S1)-(MNK), R.Spices(Turmaric)-100g, White Kazu Badam-50g, Chicken (Deshi)}",Summer,2,1,0,Afternoon,3,3,5,"[98.23648, -96.521303, 174.335723, -58.784646, 85.858413, -74.364238, -2.316493, 12.460973]","[30.13989, -0.449014, -0.530939, 0.019753, 0.166683, 0.2771, -0.24018, 0.26607]"
23530,31-05-25,"{Protein-Egg, Household-Kitchen, Dairy-Other, Fruits-Fresh, Dairy-Milk, Veg-Cooking, Pantry-Flour, Pantry-Sweeteners, Pantry-Rice}","{13352, 129, 15275, 15266, 3952, 14964, 17809, 4958, 976}","{Queens Egg Bread- 125g, Vim Bar Lemon-125gm, Austrogram Cheese, Apple (Fuji), Pran UHT Milk-200ml, Green Papaya(kg), Foster Clarks Corn Flour-200gm, Teer Sugar-1Kg, Lata Rice-KG}",Summer,2,1,0,Evening,4,3,5,"[233.92665, -76.480987, 26.613647, -15.394691, 32.138872, -62.559871, -13.765123, -0.947443]","[28.817296, -0.849349, 0.135767, 0.159644, -0.158324, -0.405368, 0.265991, 0.155121]"
23507,31-05-25,"{Dairy-Milk, Beverage-Hot, Instant-Food, Clothing-Casual, Personal-Care-Cosmetics}","{3185, 6815, 26615, 32012, 3787}","{Marks Milk Shake AS-125, Horlicks - 500gm Jar, Maggi 2min Masala-248g (Jumbo), Ch Baby Set N-5215 (4/23), Rose Water-180ml}",Summer,2,1,0,Evening,4,3,5,"[255.176716, -77.07896, -47.989364, -78.846966, -35.772788, 8.972046, 30.628286, 60.202564]","[28.339906, -0.09881, 0.103049, 0.105781, -0.208562, -0.049462, 0.397865, 0.096805]"
23477,31-05-25,"{Personal-Care-Bath, Clothing-Accessories, Pickle, Chocolates-Sweets, Snacks-General, Clothing-Casual, Pantry-Rice}","{4520, 31928, 1189, 1704, 7510, 32123, 952}","{Meril Splash milk & beli Soap-100gm, Chowa Gamsa-521, Prince Mango Pickle(400gm), Cho Cup Strawberry Cup -40g, Bisk Club Potata Biscuit- 100g, Ch Baby T-Shirt-21030 (4/23), Chashi Aroma.Chinigura Rice-2kg}",Summer,2,1,0,Evening,4,3,5,"[211.061943, -27.59734, -6.789455, -86.15888, 57.418572, 20.360095, 1.594018, -9.137209]","[28.722163, -0.877599, -0.040968, 0.187656, 0.201376, 0.443685, 0.090822, -0.267666]"
23455,31-05-25,"{Beverage-Hot, Fish-Fresh, Dairy-Other, Veg-Cooking, Meat-Fresh, Pantry-Rice, Beverage-Water}","{6812, 13921, 7182, 13922, 14964, 13986, 13985, 15279, 2030, 952, 25486, 14958, 13958}","{Horlicks Classic Malt-250gm Jar, Rui Fish-M-(MNK), Aarong Cheese - 100gm, Rui Fish (S1)-(MNK), Green Papaya(kg), Cow Stomach-K, Cow Lever-K, Thai Papaya Ripe Red Lady, Pran Aromatic Rice-2kg, Chashi Aroma.Chinigura Rice-2kg, Aquafina Drinking Water- 500ml, Green Chilli(kg), Shrimp Fish Bagda}",Summer,2,1,0,Night,5,3,5,"[133.239717, -153.642403, 149.578442, -45.794382, 26.81225, -98.079815, 25.651508, 40.845475]","[30.630767, -0.531172, -0.56507, 0.487686, -0.106332, 0.098417, 0.258665, 0.526724]"
23419,31-05-25,"{Household-Utility, Pantry-Flour, Pantry-Sweeteners, Other, Protein-Egg, Personal-Care-Bath}","{14995, 17809, 4958, 14968, 13352, 32468}","{Bottle Guard Big(Lau)-Pc, Foster Clarks Corn Flour-200gm, Teer Sugar-1Kg, Eye Of Arum(Tall) (Kachurmukhi)-kg, Queens Egg Bread- 125g, Lifebuoy Care Hand Wash-200ml}",Summer,2,1,0,Night,5,3,5,"[270.947668, 70.217193, -4.425719, 9.935675, 1.366702, -43.737022, -13.081702, -24.57588]","[25.941246, 0.304172, 0.206969, -0.174258, 0.186356, 0.11332, -0.574673, -0.077088]"
23565,31-05-25,"{Dairy-Milk, Beverage-Hot, Instant-Food, Bakery-Bread, Beverage-Carbonated, Snacks-General, Protein-Egg}","{3952, 6812, 26627, 13786, 22241, 4965, 13352}","{Pran UHT Milk-200ml, Horlicks Classic Malt-250gm Jar, Sajeeb Noodles-180g (TS), C.N Plain Paratha 20pcs-1300gm, Kinley Club Soda -600ml, Poppers Corn-Coco Chips-25gm, Queens Egg Bread- 125g}",Summer,2,1,0,Night,5,3,5,"[238.109257, -204.376343, 4.664884, 24.099187, -16.224508, 78.051417, -22.266612, 6.985918]","[29.895618, -0.215918, -0.084237, -0.007742, -0.360946, 0.097984, -0.167467, -0.506584]"
