customerId,purchaseDate,categorySet,itemIdSet,itemNameSet,season,seasonLabel,isHoliday,isFestival,timeSlot,timeSlotLabel,monthPartLabel,weekOfMonth,basket_category_embedding
23571,25-07-25,"{Fish-Fresh, Desserts-Traditional, Pantry-Rice}","{13922, 864, 976}","{Rui Fish (S1)-(MNK), Pran Haleem Mix(200g), Lata Rice-KG}",Rainy,3,1,0,Afternoon,3,3,4,"[30.557226, -1.097626, 0.92972, 0.954509, -0.16941, 1.308079, 0.016432, 0.999388]"
23409,25-07-25,"{Beverage-Carbonated, Clothing-Accessories, Other, Pantry-DryFood, Protein-Egg, Beverage-Juice, Pantry-Pulses, Fish-Fresh, Clothing-Casual, Personal-Care-Sanitary}","{22237, 31928, 14968, 25474, 14034, 42961, 318, 13917, 32223, 30745}","{Coca Cola-600ml(Pet), Chowa Gamsa-521, Eye Of Arum(Tall) (Kachurmukhi)-kg, Lassa Special Semai-500g(Pkt), Omega 3 Enriched Egg-12pcs, Dolphin Nata de Coco Drink (All)-270gm, Musur Pulse Kangaroo -1Kg (sp), Rui Fish (XL)-(HB), Anita Ind ONN Vest- NF 221(4/23), Senora Confidence-16Pads}",Rainy,3,1,0,Evening,4,3,4,"[28.740801, 0.466582, 0.439316, 0.018285, 0.022331, -0.087782, -0.360655, 0.266501]"
23546,25-07-25,"{Chocolates-Sweets, Pantry-Rice, Clothing-Traditional, Household-Utility, Pantry-Oils, Meat-Fresh, Clothing-Accessories, Household-Kitchen}","{1217, 952, 23117, 14995, 2043, 2038, 15262, 31928, 129}","{Chupa Chups lolipop, Chashi Aroma.Chinigura Rice-2kg, One Man Punjabi -0521, Bottle Guard Big(Lau)-Pc, Rupchanda Soyabean-5Ltr, Teer Soya Oil 2Lt(Bottle), Cow Brain-K, Chowa Gamsa-521, Vim Bar Lemon-125gm}",Rainy,3,1,0,Evening,4,3,4,"[29.269243, -0.498287, -0.285575, 0.449119, 0.226844, 0.033472, 0.63638, 0.388953]"
23527,25-07-25,"{Chocolates-Sweets, Dairy-Milk, Household-Laundry, Pantry-Rice, Snacks-General, Pantry-Pulses, Clothing-Traditional, Clothing-Accessories}","{1704, 3809, 133, 2030, 7510, 488, 25811, 31928, 32269}","{Cho Cup Strawberry Cup -40g, Arla Dano Daily Pushti-500gm, Rin Advanced-500gm, Pran Aromatic Rice-2kg, Bisk Club Potata Biscuit- 100g, Bacha Boot Pulse 1Kg, Miton Ezafa Sari- 0001, Chowa Gamsa-521, Gopal Ind Like Me Bra S-38 (4/23)}",Rainy,3,1,0,Evening,4,3,4,"[29.037261, -0.755464, 0.078609, 0.374367, -0.03915, 0.306191, 0.263195, -0.058004]"
23507,25-07-25,"{Instant-Food, Beverage-Carbonated, Snacks-General, Bakery-Bread, Beverage-Juice}","{26615, 22235, 13863, 16240, 13654, 2915}","{Maggi 2min Masala-248g (Jumbo), Coca Cola-2.25Lt(Pet), Chicken Mini Samusa 250gm (Prem), Polar Cake - 1Ltr, Quality Premiun Paratha 10Pcs-650g, P.Drinko Float Lichi Drink-250ml}",Rainy,3,1,0,Evening,4,3,4,"[30.230521, -0.119082, -0.043344, -0.129283, -0.107884, -0.164343, -0.984826, -0.286791]"
23551,25-07-25,"{Meat-Fresh, Beverage-Carbonated, Veg-Cooking, Fish-Fresh}","{14978, 15262, 22258, 6857, 13989, 13930}","{Chicken (B-Skin Less), Cow Brain-K, Pepsi 600ml, Potato Deshi New-1kg, Beef Without Bone Special, Poa Fish Small-(MNK)}",Rainy,3,1,0,Evening,4,3,4,"[32.264827, 0.620635, -0.900326, 0.371681, -0.276466, -0.774284, 0.211087, 0.201224]"
23569,25-07-25,"{Snacks-General, Chocolates-Sweets, Beverage-Juice}","{4965, 1704, 7510, 1201, 3190, 30982}","{Poppers Corn-Coco Chips-25gm, Cho Cup Strawberry Cup -40g, Bisk Club Potata Biscuit- 100g, Fruits Skittles Cho -45g, Pran Mango Junior-125ml, Motor Vaja-30g}",Rainy,3,1,0,Evening,4,3,4,"[30.473411, -0.306257, -0.73398, -0.030509, -0.470016, 0.017949, -0.349446, 0.277787]"
23440,25-07-25,"{Dairy-Other, Snacks-General, Household-AirCare, Chocolates-Sweets, Pantry-Rice, Instant-Food}","{7017, 7516, 28573, 7514, 1217, 2030, 26766}","{Good Life Mozzarella Cheese-200gm, Belleame Digestive Biscuit- 135g, Lattafa Air Freshener-300ml (Pure Oudi), Belleame Cremo Biscuit- 90g, Chupa Chups lolipop, Pran Aromatic Rice-2kg, Mr.Noodles Easy Masala-8pcs}",Rainy,3,1,0,Evening,4,3,4,"[29.187816, -1.154325, -0.030888, 0.439147, -0.374376, 0.552161, 0.326645, 0.160406]"
23433,25-07-25,"{Meat-Fresh, Spices-Cooking, Meat-Processed, Fruits-Fresh, Instant-Food, Snacks-General}","{14978, 4840, 13604, 15131, 26607, 4845, 13793}","{Chicken (B-Skin Less), Sun Chips Mix Masala-35gm, Eon Chicken Spring Roll- 300gm, Atta Fruits, Doodles Stick Noodles-300gm, Sun Chips Tomato Tango 38g, C.N Chicken Nuggets-250gm}",Rainy,3,1,0,Evening,4,3,4,"[28.688667, -0.189456, -1.225907, -0.225764, 0.017353, 0.671968, -0.286791, -0.299067]"
23582,25-07-25,"{Personal-Care-Cosmetics, Desserts-Traditional, Personal-Care-Bath, Personal-Care-Hair, Clothing-Accessories}","{32500, 12637, 25567, 4122, 32269}","{Fair & Lovely Multivitamin-50gm, Ramisa-Nakshi Pitha Box-4 Pcs, Lifebuoy Liquid Care Hand Wash-170ml, Clear Complete Active Care Shampoo-330ml, Gopal Ind Like Me Bra S-38 (4/23)}",Rainy,3,1,0,Night,5,3,4,"[26.640697, -0.039597, 0.060469, -0.098679, -0.328836, -0.053552, -0.362092, 0.463919]"
23565,25-07-25,"{Meat-Processed, Personal-Care-Oral, Personal-Care-Bath, Personal-Care-Hair, Meat-Fresh}","{13647, 4767, 32468, 28308, 13793}","{Chicken Spring Roll - 250gm, Sensodyne Repair&Protect Toothpaste-100g, Lifebuoy Care Hand Wash-200ml, Parachute Coconut Hair Oil-200ml Jar, C.N Chicken Nuggets-250gm}",Rainy,3,1,0,Night,5,3,4,"[26.905136, 0.388811, -0.791906, 0.623881, 0.702656, 0.00097, 0.072978, -0.158285]"
23572,25-07-25,"{Beverage-Carbonated, Snacks-General, Meat-Fresh, Pantry-Oils, Personal-Care-Bath, Pantry-Rice}","{22234, 4846, 15262, 32441, 4533, 976}","{Sprite-1.25 Lt(Pet), Sun Chips Garlic & Chili 38g, Cow Brain-K, Ela vista pomace olive oil 250 ml, Lifeboy Total 10-150gm, Lata Rice-KG}",Rainy,3,1,0,Night,5,3,4,"[31.437664, -0.832769, -0.307389, 0.599445, -0.196115, 0.232294, 0.211394, -0.626154]"
23500,25-07-25,"{Beverage-Juice, Pantry-Oils, Pantry-Rice, Meat-Fresh, Clothing-Traditional, Clothing-Accessories, Fish-Fresh}","{2915, 2038, 952, 2801, 13988, 25811, 13985, 2030, 31928, 3179, 13921, 32269}","{P.Drinko Float Lichi Drink-250ml, Teer Soya Oil 2Lt(Bottle), Chashi Aroma.Chinigura Rice-2kg, Vita Juice -250ml, Beef Bone Full, Miton Ezafa Sari- 0001, Cow Lever-K, Pran Aromatic Rice-2kg, Chowa Gamsa-521, Starship Mango Juice 250ml pack, Rui Fish-M-(MNK), Gopal Ind Like Me Bra S-38 (4/23)}",Rainy,3,1,0,Night,5,3,4,"[31.321502, -0.276666, -0.16848, 0.581268, -0.10577, 0.21486, 0.06595, 0.835581]"
23392,26-07-25,"{Pantry-Rice, Veg-Cooking, Fish-Fresh, Spices-Cooking, Meat-Fresh, Personal-Care-Sanitary, Household-Tissue}","{976, 6848, 14046, 13922, 2030, 4840, 878, 13989, 15104, 30745, 14964, 24715}","{Lata Rice-KG, Garlic China Big-(kg), Gulsha Fish(Small)-(HB), Rui Fish (S1)-(MNK), Pran Aromatic Rice-2kg, Sun Chips Mix Masala-35gm, Radhuni Spices (Corinder)-100gm, Beef Without Bone Special, Bomby Chilli-5Pcs, Senora Confidence-16Pads, Green Papaya(kg), Bashun Paper Towel 1Ply- 250Pcs}",Rainy,3,1,0,Morning,1,3,4,"[31.252814, -0.794467, -0.736889, 0.000452, 0.014229, 0.109129, -0.077784, 0.349075]"
23575,26-07-25,"{Veg-Cooking, Pantry-Rice, Protein-Egg, Dairy-Other}","{15279, 952, 14034, 6838, 13352}","{Thai Papaya Ripe Red Lady, Chashi Aroma.Chinigura Rice-2kg, Omega 3 Enriched Egg-12pcs, Aarong Probiotic Yogurt-500gm, Queens Egg Bread- 125g}",Rainy,3,1,0,Morning,1,3,4,"[31.846378, -1.872435, -0.046323, 0.126291, -0.421639, -0.672734, 0.062206, 0.279157]"
23433,26-07-25,"{Pantry-Rice, Pantry-Oils, Meat-Fresh, Bakery-Bread, Protein-Egg, Meat-Processed}","{952, 32441, 2038, 14978, 16240, 14034, 13352, 13988, 4861}","{Chashi Aroma.Chinigura Rice-2kg, Ela vista pomace olive oil 250 ml, Teer Soya Oil 2Lt(Bottle), Chicken (B-Skin Less), Polar Cake - 1Ltr, Omega 3 Enriched Egg-12pcs, Queens Egg Bread- 125g, Beef Bone Full, Kurkure Style Spicy Chicken-80gm}",Rainy,3,1,0,Morning,1,3,4,"[30.654456, -0.730825, -0.532895, 0.787428, 0.352366, -0.030731, -0.21617, -0.072473]"
23494,26-07-25,"{Bakery-Bread, Dairy-Other, Pantry-Flour, Personal-Care-Sanitary, Personal-Care-Bath, Meat-Fresh}","{43017, 15275, 30627, 30743, 32468, 13793}","{Doughtnut Sugar Bread-200gm, Austrogram Cheese, Bashundhara Atta-2kg, Senora S.Nap Eco(Belt)-15s Pad, Lifebuoy Care Hand Wash-200ml, C.N Chicken Nuggets-250gm}",Rainy,3,1,0,Afternoon,3,3,4,"[29.139472, -0.061513, -1.123645, 0.403728, 0.354398, 0.11565, -0.201249, 0.026011]"
23511,26-07-25,"{Meat-Fresh, Pantry-Rice, Veg-Cooking, Spices-Cooking, Protein-Egg, Dairy-Other, Pantry-Oils}","{13986, 2030, 976, 14843, 4840, 14034, 952, 7196, 2043}","{Cow Stomach-K, Pran Aromatic Rice-2kg, Lata Rice-KG, Cucumber Deshi (kg), Sun Chips Mix Masala-35gm, Omega 3 Enriched Egg-12pcs, Chashi Aroma.Chinigura Rice-2kg, Austogram Mozzarella Cheese-250gm, Rupchanda Soyabean-5Ltr}",Rainy,3,1,0,Afternoon,3,3,4,"[32.374168, -1.151398, -0.919178, -0.365552, -0.274793, -0.201792, 0.325795, 0.187145]"
23579,26-07-25,"{Fruits-Fresh, Fish-Fresh, Veg-Cooking, Pantry-Rice, Pantry-Pulses}","{14844, 13958, 14969, 952, 487, 2030}","{Banana Green Small-kg, Shrimp Fish Bagda, Carrot (Deshi) kg, Chashi Aroma.Chinigura Rice-2kg, Prince Dubli Pulse-1kg, Pran Aromatic Rice-2kg}",Rainy,3,1,0,Afternoon,3,3,4,"[30.117461, -0.614478, 0.356134, 0.520207, -0.224888, -0.134126, -0.545057, 0.348781]"
23458,26-07-25,"{Snacks-General, Beverage-Juice, Beverage-Carbonated, Pantry-Oils, Instant-Food}","{7514, 2915, 22237, 4842, 2043, 26627}","{Belleame Cremo Biscuit- 90g, P.Drinko Float Lichi Drink-250ml, Coca Cola-600ml(Pet), Sun Chips Wasabi-35g, Rupchanda Soyabean-5Ltr, Sajeeb Noodles-180g (TS)}",Rainy,3,1,0,Evening,4,3,4,"[30.552394, 0.039356, 0.310187, -0.241319, -0.87026, -0.258022, -0.166013, -0.137019]"
23586,26-07-25,"{Beverage-Juice, Dairy-Milk, Desserts-Traditional, Clothing-Accessories, Snacks-General, Clothing-Casual, Dry-Fruits}","{3190, 3831, 864, 31928, 7514, 4846, 42961, 32123, 12963}","{Pran Mango Junior-125ml, Milk Vita Liquid Milk-1Ltr, Pran Haleem Mix(200g), Chowa Gamsa-521, Belleame Cremo Biscuit- 90g, Sun Chips Garlic & Chili 38g, Dolphin Nata de Coco Drink (All)-270gm, Ch Baby T-Shirt-21030 (4/23), White Kazu Badam-50g}",Rainy,3,1,0,Evening,4,3,4,"[28.233022, -0.160848, -0.09301, 0.099949, -0.177346, 0.025462, -0.016955, 0.041837]"
23507,26-07-25,"{Beverage-Juice, Snacks-General, Household-Utility, Chocolates-Sweets}","{3190, 4965, 30640, 42961, 1709, 3179, 2915, 3191}","{Pran Mango Junior-125ml, Poppers Corn-Coco Chips-25gm, Pure it Micro Fiber Mesh, Dolphin Nata de Coco Drink (All)-270gm, Ginnou Wrapper Chocolate Box -44gm, Starship Mango Juice 250ml pack, P.Drinko Float Lichi Drink-250ml, Frooto Mango Juice-500ml}",Rainy,3,1,0,Evening,4,3,4,"[28.699371, -0.03403, -0.385397, -0.075248, -0.268245, 0.109387, -0.531013, 0.22053]"
23572,26-07-25,"{Instant-Food, Dairy-Milk, Snacks-General, Spices-MeatSpecial}","{26766, 3182, 7514, 12629, 762, 26634, 26627}","{Mr.Noodles Easy Masala-8pcs, Starship Chocolate Milk-200ml, Belleame Cremo Biscuit- 90g, Ramisa-Jhal Nimki Pkt-200gm, Maggi Saad -E -Magic S Mix-48g, Prince Egg Noodles 300gm, Sajeeb Noodles-180g (TS)}",Rainy,3,1,0,Evening,4,3,4,"[27.861435, -0.335509, -0.265681, 0.448038, -0.907039, 0.678533, 0.094143, -0.540028]"
23569,26-07-25,"{Bakery-Bread, Beverage-Hot, Dairy-Other, Snacks-General}","{13654, 6815, 7182, 25437, 7514}","{Quality Premiun Paratha 10Pcs-650g, Horlicks - 500gm Jar, Aarong Cheese - 100gm, Aarong Butter Salted-100gm, Belleame Cremo Biscuit- 90g}",Rainy,3,1,0,Evening,4,3,4,"[30.310216, -0.546708, -0.901266, -0.079575, -0.690827, 0.649216, -0.156344, -0.463971]"
23524,26-07-25,"{Personal-Care-Bath, Personal-Care-Hair, Household-Kitchen, Spices-Cooking, Personal-Care-Sanitary, Veg-Cooking, Meat-Processed}","{296, 32486, 129, 890, 30743, 6857, 4861}","{Chaka Advanced Ball Soap-125gm, Sunsilk Hair Fall Solution Shampoo-170ml, Vim Bar Lemon-125gm, Radhuni Garam Masala-40gm, Senora S.Nap Eco(Belt)-15s Pad, Potato Deshi New-1kg, Kurkure Style Spicy Chicken-80gm}",Rainy,3,1,0,Evening,4,3,4,"[28.079362, -0.252417, -0.318239, -0.832474, 0.022182, -0.291963, -0.230953, -0.332077]"
23506,26-07-25,"{Meat-Fresh, Fish-Fresh, Beverage-Juice, Pantry-Rice, Pantry-Oils}","{13988, 13958, 13793, 14978, 2801, 42961, 976, 2038}","{Beef Bone Full, Shrimp Fish Bagda, C.N Chicken Nuggets-250gm, Chicken (B-Skin Less), Vita Juice -250ml, Dolphin Nata de Coco Drink (All)-270gm, Lata Rice-KG, Teer Soya Oil 2Lt(Bottle)}",Rainy,3,1,0,Evening,4,3,4,"[32.721782, -0.406221, -0.252913, 0.919936, -0.141536, 0.271014, -0.169825, 1.03448]"
23407,26-07-25,"{Bakery-Bread, Chocolates-Sweets, Protein-Egg, Beverage-Juice}","{13654, 1704, 16240, 14034, 2915}","{Quality Premiun Paratha 10Pcs-650g, Cho Cup Strawberry Cup -40g, Polar Cake - 1Ltr, Omega 3 Enriched Egg-12pcs, P.Drinko Float Lichi Drink-250ml}",Rainy,3,1,0,Evening,4,3,4,"[30.142956, 0.01379, -0.498003, -0.210087, 0.601541, -0.516889, -0.903214, 0.643537]"
23465,26-07-25,"{Beverage-Carbonated, Spices-Cooking, Meat-Fresh, Personal-Care-Bath, Pantry-Oils, Clothing-Casual, Pantry-Rice}","{22258, 12834, 13989, 22237, 13988, 25567, 32441, 15262, 32223, 952}","{Pepsi 600ml, Prince Betel Spice 100gm, Beef Without Bone Special, Coca Cola-600ml(Pet), Beef Bone Full, Lifebuoy Liquid Care Hand Wash-170ml, Ela vista pomace olive oil 250 ml, Cow Brain-K, Anita Ind ONN Vest- NF 221(4/23), Chashi Aroma.Chinigura Rice-2kg}",Rainy,3,1,0,Night,5,3,4,"[31.233169, -0.676331, -0.255144, -0.378253, 0.624045, 0.264376, 0.426622, -0.398574]"
23455,26-07-25,"{Beverage-Hot, Fish-Fresh, Dairy-Other, Veg-Cooking, Meat-Fresh, Pantry-Rice, Beverage-Water}","{6812, 13921, 7182, 13922, 14964, 13986, 13985, 15279, 2030, 952, 25486, 14958, 13958}","{Horlicks Classic Malt-250gm Jar, Rui Fish-M-(MNK), Aarong Cheese - 100gm, Rui Fish (S1)-(MNK), Green Papaya(kg), Cow Stomach-K, Cow Lever-K, Thai Papaya Ripe Red Lady, Pran Aromatic Rice-2kg, Chashi Aroma.Chinigura Rice-2kg, Aquafina Drinking Water- 500ml, Green Chilli(kg), Shrimp Fish Bagda}",Rainy,3,1,0,Night,5,3,4,"[30.630767, -0.531172, -0.56507, 0.487686, -0.106332, 0.098417, 0.258665, 0.526724]"
23458,27-07-25,"{Dairy-Other, Beverage-Juice, Clothing-Traditional}","{7055, 2801, 31849}","{Lactima Cbeddar Slice Cheese-200gm, Vita Juice -250ml, RF Fotua-064}",Rainy,3,0,0,Morning,1,3,4,"[29.588286, 0.103758, -0.020488, -0.465077, 0.204478, -0.166404, 0.356979, 0.757774]"
23422,27-07-25,"{Snacks-General, Chocolates-Sweets, Beverage-Juice, Beverage-Carbonated, Household-Utility, Clothing-Accessories}","{4846, 1201, 3190, 7514, 22251, 30640, 32269}","{Sun Chips Garlic & Chili 38g, Fruits Skittles Cho -45g, Pran Mango Junior-125ml, Belleame Cremo Biscuit- 90g, Mountan Dew-250ml Can, Pure it Micro Fiber Mesh, Gopal Ind Like Me Bra S-38 (4/23)}",Rainy,3,0,0,Morning,1,3,4,"[28.990364, -0.016318, 0.122963, -0.323567, -0.167818, -0.257969, -0.189001, 0.328709]"
23442,27-07-25,"{Dairy-Other, Pantry-DryFood, Household-Kitchen, Dairy-Milk, Beverage-Juice, Fish-Fresh}","{15275, 31328, 42617, 3831, 3179, 14046}","{Austrogram Cheese, Prince Lacha Samai-200g(Pkt), Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Milk Vita Liquid Milk-1Ltr, Starship Mango Juice 250ml pack, Gulsha Fish(Small)-(HB)}",Rainy,3,0,0,Morning,1,3,4,"[29.64625, 0.315713, 0.299269, 0.246968, -0.623859, 0.184772, 0.152898, 0.59874]"
23395,27-07-25,"{Fish-Fresh, Beverage-Carbonated, Personal-Care-Cosmetics, Beverage-Juice, Veg-Cooking}","{13921, 22251, 22237, 3554, 42961, 15279}","{Rui Fish-M-(MNK), Mountan Dew-250ml Can, Coca Cola-600ml(Pet), Parachute Skin Pure Aloe Vera Gel- 50ml, Dolphin Nata de Coco Drink (All)-270gm, Thai Papaya Ripe Red Lady}",Rainy,3,0,0,Afternoon,3,3,4,"[30.93305, 0.315555, 0.403227, -0.310209, -0.827657, -1.152323, -0.579546, 0.68571]"
23486,27-07-25,"{Household-Cleaning, Spices-MeatSpecial, Household-Laundry, Personal-Care-Sanitary, Clothing-Casual, Fish-Fresh}","{2306, 762, 133, 30743, 32012, 13922}","{Harpic Total Powder-400gm, Maggi Saad -E -Magic S Mix-48g, Rin Advanced-500gm, Senora S.Nap Eco(Belt)-15s Pad, Ch Baby Set N-5215 (4/23), Rui Fish (S1)-(MNK)}",Rainy,3,0,0,Afternoon,3,3,4,"[26.727256, 0.692567, 0.390624, 0.205678, 0.074929, 0.663791, 0.018612, 0.0783]"
23581,27-07-25,"{Spices-Cooking, Beverage-Water, Fish-Fresh, Snacks-General, Personal-Care-Oral, Veg-Cooking, Bakery-Bread}","{704, 25486, 13930, 13620, 2149, 14998, 27}","{Radhuni Spices Cumin-200gm, Aquafina Drinking Water- 500ml, Poa Fish Small-(MNK), AG Vegetable Spring Roll-400g, Sensodyne Deep Clean Toothbrush, Capsicum Green, Pran Toast-250g}",Rainy,3,0,0,Afternoon,3,3,4,"[29.778543, -0.233433, -0.741537, -0.55848, -0.599509, 0.273635, -0.424842, -0.363869]"
23548,27-07-25,"{Pantry-Rice, Meat-Fresh, Fish-Fresh, Pantry-Oils, Beverage-Juice, Veg-Cooking, Household-AirCare, Beverage-Carbonated, Personal-Care-Sanitary}","{2030, 14978, 13921, 32441, 3191, 6857, 28573, 22241, 30745}","{Pran Aromatic Rice-2kg, Chicken (B-Skin Less), Rui Fish-M-(MNK), Ela vista pomace olive oil 250 ml, Frooto Mango Juice-500ml, Potato Deshi New-1kg, Lattafa Air Freshener-300ml (Pure Oudi), Kinley Club Soda -600ml, Senora Confidence-16Pads}",Rainy,3,0,0,Afternoon,3,3,4,"[30.904134, -0.248871, 0.01832, 0.381839, -0.221679, -0.567672, -0.067107, 0.323318]"
23440,27-07-25,"{Dairy-Other, Snacks-General, Household-AirCare, Chocolates-Sweets, Pantry-Rice, Instant-Food}","{7017, 7516, 28573, 7514, 1217, 2030, 26766}","{Good Life Mozzarella Cheese-200gm, Belleame Digestive Biscuit- 135g, Lattafa Air Freshener-300ml (Pure Oudi), Belleame Cremo Biscuit- 90g, Chupa Chups lolipop, Pran Aromatic Rice-2kg, Mr.Noodles Easy Masala-8pcs}",Rainy,3,0,0,Afternoon,3,3,4,"[29.187816, -1.154325, -0.030888, 0.439147, -0.374376, 0.552161, 0.326645, 0.160406]"
4959,27-07-25,"{Chocolates-Sweets, Dry-Fruits, Fish-Fresh, Pantry-Rice}","{1217, 12674, 13921, 952}","{Chupa Chups lolipop, Ramisa Sweet Munakka-200gm, Rui Fish-M-(MNK), Chashi Aroma.Chinigura Rice-2kg}",Rainy,3,0,0,Afternoon,3,3,4,"[29.825198, -0.73794, 0.614247, 0.715094, 0.081182, 0.843426, 0.229907, 0.925787]"
23500,27-07-25,"{Meat-Processed, Spices-Cooking, Pantry-Rice, Household-Laundry, Desserts-Traditional}","{4861, 878, 952, 133, 12637}","{Kurkure Style Spicy Chicken-80gm, Radhuni Spices (Corinder)-100gm, Chashi Aroma.Chinigura Rice-2kg, Rin Advanced-500gm, Ramisa-Nakshi Pitha Box-4 Pcs}",Rainy,3,0,0,Afternoon,3,3,4,"[28.062593, -1.163765, 0.344232, -0.679439, 0.646936, 0.614668, -0.165953, -0.016255]"
23572,27-07-25,"{Pickle, Beverage-Hot, Instant-Food, Dry-Fruits, Household-Cleaning}","{1192, 26701, 26634, 12963, 2306}","{Prince Olive Pickle(400gm), Nescafe Classic Jar-25gm, Prince Egg Noodles 300gm, White Kazu Badam-50g, Harpic Total Powder-400gm}",Rainy,3,0,0,Afternoon,3,3,4,"[26.002955, 0.384883, 0.331415, -0.086752, 0.103635, 0.238566, -0.040442, 0.028493]"
23457,27-07-25,"{Protein-Egg, Fish-Fresh, Spices-Cooking, Beverage-Hot, Pantry-Flour}","{13352, 13922, 453, 13930, 6814, 30789}","{Queens Egg Bread- 125g, Rui Fish (S1)-(MNK), Saad Testy Bit Salt-100gm, Poa Fish Small-(MNK), Horlicks Classic Malt-1Kg Jar, Teer Suji 500gm}",Rainy,3,0,0,Afternoon,3,3,4,"[30.387492, 0.17003, -0.137918, -1.00682, -0.478012, 1.03481, -0.143638, 0.44861]"
23575,27-07-25,"{Snacks-General, Beverage-Carbonated, Pantry-Rice, Fish-Fresh, Veg-Cooking}","{4842, 22258, 952, 22260, 14045, 7514, 15279}","{Sun Chips Wasabi-35g, Pepsi 600ml, Chashi Aroma.Chinigura Rice-2kg, Pepsi (Diet) 600ml, Pabda Fish (Big), Belleame Cremo Biscuit- 90g, Thai Papaya Ripe Red Lady}",Rainy,3,0,0,Evening,4,3,4,"[32.340339, -1.044004, 0.376042, 0.340737, -0.927129, -0.029253, -0.138404, -0.387351]"
23408,27-07-25,"{Fish-Fresh, Pantry-DryFood, Spices-Cooking, Beverage-Juice, Veg-Cooking, Personal-Care-Bath}","{14046, 25474, 604, 3190, 15279, 32468}","{Gulsha Fish(Small)-(HB), Lassa Special Semai-500g(Pkt), Cassia Leaf-100gm (Tespata), Pran Mango Junior-125ml, Thai Papaya Ripe Red Lady, Lifebuoy Care Hand Wash-200ml}",Rainy,3,0,0,Night,5,3,4,"[30.635264, 0.243012, -0.229113, -0.914203, -0.484522, -0.030966, -0.906159, -0.042775]"
23579,27-07-25,"{Pantry-DryFood, Pickle, Beverage-Juice, Clothing-Accessories}","{25474, 1192, 42961, 32269}","{Lassa Special Semai-500g(Pkt), Prince Olive Pickle(400gm), Dolphin Nata de Coco Drink (All)-270gm, Gopal Ind Like Me Bra S-38 (4/23)}",Rainy,3,0,0,Night,5,3,4,"[27.754591, 0.291975, 0.384987, -0.095747, -0.066367, -0.504834, -0.842392, 0.35335]"
23506,28-07-25,"{Protein-Egg, Veg-Cooking, Desserts-Traditional, Bakery-Bread, Beverage-Juice}","{14034, 14997, 445, 13348, 2801, 13654}","{Omega 3 Enriched Egg-12pcs, Sweet Pumpkin(kg), Savory Haleem Mix-200gm, Pandan Kaya Bread- 225g, Vita Juice -250ml, Quality Premiun Paratha 10Pcs-650g}",Rainy,3,0,0,Morning,1,3,5,"[29.872092, -0.162202, -0.543888, -0.283902, 0.030879, -1.136981, -1.08195, 0.144629]"
23586,28-07-25,"{Beverage-Juice, Dairy-Milk, Desserts-Traditional, Clothing-Accessories, Snacks-General, Clothing-Casual, Dry-Fruits}","{3190, 3831, 864, 31928, 7514, 4846, 42961, 32123, 12963}","{Pran Mango Junior-125ml, Milk Vita Liquid Milk-1Ltr, Pran Haleem Mix(200g), Chowa Gamsa-521, Belleame Cremo Biscuit- 90g, Sun Chips Garlic & Chili 38g, Dolphin Nata de Coco Drink (All)-270gm, Ch Baby T-Shirt-21030 (4/23), White Kazu Badam-50g}",Rainy,3,0,0,Morning,1,3,5,"[28.233022, -0.160848, -0.09301, 0.099949, -0.177346, 0.025462, -0.016955, 0.041837]"
23526,28-07-25,"{Beverage-Hot, Dairy-Other, Snacks-General, Dairy-Milk, Beverage-Carbonated}","{26888, 7017, 7510, 4845, 7514, 3952, 22258}","{Nescafe Classic Jar-50g, Good Life Mozzarella Cheese-200gm, Bisk Club Potata Biscuit- 100g, Sun Chips Tomato Tango 38g, Belleame Cremo Biscuit- 90g, Pran UHT Milk-200ml, Pepsi 600ml}",Rainy,3,0,0,Morning,1,3,5,"[30.346721, -0.389449, 0.042658, -0.198458, -0.765154, 0.15475, 0.928865, -0.438184]"
23402,28-07-25,"{Pantry-Rice, Fish-Fresh, Meat-Fresh, Fruits-Fresh, Beverage-Hot}","{2030, 13917, 13986, 952, 12587, 6815, 15262}","{Pran Aromatic Rice-2kg, Rui Fish (XL)-(HB), Cow Stomach-K, Chashi Aroma.Chinigura Rice-2kg, Calender Pineapple, Horlicks - 500gm Jar, Cow Brain-K}",Rainy,3,0,0,Morning,1,3,5,"[30.484222, -0.444114, -0.354336, 1.015541, 0.294074, 0.761277, -0.044682, 0.661705]"
23407,28-07-25,"{Pantry-Oils, Household-Cleaning, Beverage-Water, Veg-Cooking, Personal-Care-Oral, Spices-Cooking, Dry-Fruits}","{2043, 2306, 25486, 14815, 2149, 4840, 12674}","{Rupchanda Soyabean-5Ltr, Harpic Total Powder-400gm, Aquafina Drinking Water- 500ml, Tomato L.C(kg), Sensodyne Deep Clean Toothbrush, Sun Chips Mix Masala-35gm, Ramisa Sweet Munakka-200gm}",Rainy,3,0,0,Morning,1,3,5,"[28.011016, -0.087183, -0.158627, -0.807659, -0.354693, -0.389866, 0.325041, -0.260736]"
